Winner_Rank,Winner_Sets_Won,Winner_Games_Won,Winner_Aces,Winner_DoubleFaults,Winner_FirstServes_Won,Winner_FirstServes_In,Winner_SecondServes_Won,Winner_SecondServes_In,Winner_BreakPoints_Won,Winner_BreakPoints,Winner_ReturnPoints_Won,Winner_ReturnPoints_Faced,Winner_TotalPoints_Won,Loser_Rank,Loser_Sets_Won,Loser_Games_Won,Loser_Aces,Loser_DoubleFaults,Loser_FirstServes_Won,Loser_FirstServes_In,Loser_SecondServes_Won,Loser_SecondServes_In,Loser_BreakPoints_Won,Loser_BreakPoints,Loser_ReturnPoints_Won,Loser_ReturnPoints_Faced,Loser_TotalPoints_Won,Player1Wins
25,1.396551724,11.82051282,0.888888889,4.017094017,29.98290598,48.77777778,10.94871795,24.51282051,4.632478632,9.547008547,33.64957265,72.30769231,74.58119658,85,0.87037037,8.925925926,0.962962963,2.018518519,23.75925926,42.75925926,10.44444444,22.51851852,3.481481481,7.388888889,28.92592593,65.40740741,63.12962963,1
15,1.360465116,11.05813953,0.108433735,1.258823529,30.93023256,56.25581395,5.906976744,12.97674419,5.034883721,9.802325581,34.6744186,70.05813953,71.51162791,41,1.25,11.53333333,3.533333333,7.333333333,29.05,43.48333333,13.21666667,32.78333333,4.116666667,8.766666667,33.1,75.48333333,75.36666667,0
35,1.391304348,11.43478261,1,1.834061135,29.60869565,48.5826087,10.13478261,21.65652174,4.426086957,9.504347826,33.26086957,72.22608696,73.00434783,20,1.288659794,11.28350515,2.994845361,5.077319588,28.32989691,43.09793814,12.40206186,28.48453608,3.922680412,8.371134021,31.83505155,72.02061856,72.56701031,0
118,1,10.15789474,2.947368421,3.578947368,29.73684211,45.36842105,11.15789474,25.57894737,2.947368421,7.157894737,27.78947368,67.21052632,68.68421053,93,1,10,1.2,3.033333333,26.83333333,45.53333333,12.5,28.76666667,3.833333333,8.533333333,31.53333333,70.83333333,70.86666667,0
24,1.172413793,10.89655172,3.689655172,3.551724138,26.24137931,39.13793103,14.17241379,30.34482759,3.586206897,7.482758621,29.13793103,69.79310345,69.55172414,34,1.266666667,11.13333333,2.321428571,3.7,28.5,44.73333333,11.4,27.1,4.2,8.766666667,32.4,71.73333333,72.3,0
29,1.307692308,11.67692308,2.538461538,3.676923077,29.8,47.43076923,12.70769231,27.35384615,4.092307692,8.430769231,31.66153846,73.2,74.16923077,60,1.123076923,10.92307692,3.030769231,2.984615385,27.24615385,42.41538462,13.41538462,28.58461538,3.507692308,7.492307692,29.8,72,70.46153846,1
18,1.262295082,11.36065574,4.216666667,3.049180328,28.49180328,43.19672131,12.96721311,26.39344262,3.573770492,8.491803279,31.45901639,73.2295082,72.91803279,42,1.130434783,10.95652174,1.608695652,4.927536232,28.01449275,46.71014493,11.72463768,26.07246377,4.188405797,9.072463768,32.50724638,71.89855072,72.24637681,1
73,0.933333333,9.844444444,2.288888889,3.2,27.35555556,46.02222222,11.88888889,25.37777778,3.088888889,7.666666667,28.91111111,71.2,68.15555556,135,1.384615385,11.69230769,1.230769231,3.461538462,31.46153846,49.30769231,13.15384615,28.07692308,3.769230769,8.692307692,29.76923077,68.69230769,74.38461538,1
41,1.153061224,10.71428571,2.319587629,2.683673469,27.97959184,44.19387755,12.90816327,27.85714286,3.571428571,8.112244898,30.21428571,70.59183673,71.10204082,49,1.246575342,11.28767123,7.561643836,4.260273973,27.39726027,37.52054795,15.82191781,32.20547945,2.767123288,7.04109589,29.04109589,73.35616438,72.26027397,0
13,1.291262136,11.09708738,2.378640777,3.165048544,28.33980583,43.51456311,11.75728155,26.30097087,3.941747573,8.766990291,32.27184466,72.2815534,72.36893204,5,1.708737864,12.74757282,3.97029703,5.504854369,29.50485437,42.39805825,12.9223301,27.17475728,4.708737864,9.689320388,34.21359223,71.16504854,76.6407767,0
74,0.860465116,10.53488372,4.285714286,3.186046512,30.69767442,47.41860465,11.25581395,26.06976744,3.093023256,7.860465116,30.04651163,74.69767442,72,152,0.64,9,1.76,4.44,26.24,44.92,10.32,25.52,3.24,7.96,30.12,72.8,66.68,1
15,1.483870968,11.25806452,0.612903226,1.225806452,30.74193548,51.93548387,8.806451613,17.64516129,4.419354839,8.870967742,32.5483871,69.61290323,72.09677419,56,1.176470588,11.11764706,2.705882353,2.529411765,29.23529412,47.94117647,14.29411765,30.29411765,3.823529412,8.823529412,32.23529412,76.47058824,75.76470588,1
92,1.029411765,9.882352941,1.044776119,2.102941176,27.11764706,45.07352941,9.352941176,20.48529412,3.588235294,7.926470588,29.41176471,67.02941176,65.88235294,80,1.106382979,10.65957447,1.170212766,2.936170213,27.0212766,44.74468085,12.93617021,28.93617021,4.042553191,8.808510638,32.06382979,71.87234043,72.0212766,0
56,1.133333333,10.67777778,2.611111111,3.511111111,27.3,43.03333333,12.61111111,28.78888889,3.811111111,8.677777778,31.47777778,72.1,71.38888889,1,1.862903226,12.67741935,8.330645161,3.475806452,27.35483871,36.16129032,12.78225806,25.75,4.39516129,9.024193548,31.5483871,66.0483871,71.68548387,0
24,1.380952381,11.47619048,2.380952381,3,28.9047619,47.9047619,13.23809524,27.71428571,4.285714286,10,34.9047619,76.61904762,77.04761905,19,1,10.5,2.6,2.8,25.2,39.25,15.7,34.45,3.6,7.05,30.15,70,71.05,1
80,1.034782609,10.43478261,2.417391304,3.260869565,28.14782609,45.37391304,11.3826087,25,3.495652174,8.173913043,31.02608696,73.52173913,70.66956522,78,1.132075472,10.5754717,2.330188679,2.150943396,26.67924528,43.22641509,11.80188679,24.97169811,3.754716981,8.547169811,30.8490566,70.91509434,69.33962264,0
139,0.964285714,9.571428571,1.642857143,3.785714286,25.85714286,43.53571429,10.17857143,23.28571429,3.571428571,7.071428571,28.67857143,64.57142857,64.71428571,183,0.97826087,9.934782609,3.554347826,2.173913043,25.66304348,40.67391304,12.86956522,30.14130435,3.434782609,7.684782609,29.7826087,69.93478261,68.31521739,0
61,1.061728395,10.58024691,3.086419753,3.2125,26.12345679,41.04938272,13.04938272,27.88888889,3.50617284,7.716049383,29.85185185,70.7654321,69.02469136,1,1.555555556,12.11555556,1.513513514,2.76,29.76888889,46.80888889,11.38222222,23.92444444,4.613333333,9.844444444,34.74222222,73.98666667,75.89333333,0
50,1.15625,10.765625,1.6484375,4.671875,27.7265625,45.71875,11.125,24.7890625,4.09375,8.65625,31.5546875,69.4140625,70.40625,14,1.275641026,11.10897436,6.416666667,4.166666667,26.60897436,36.61538462,15.28846154,31.15384615,2.923076923,7.211538462,28.92948718,71.45512821,70.82692308,1
74,1.272727273,11.44318182,1.022988506,3.522727273,30.63636364,51.75,10.32954545,22.73863636,4.545454545,9.965909091,35.57954545,76.45454545,76.54545455,78,1.047619048,10.47619048,3.357142857,4,29.26190476,44.64285714,12.45238095,28.73809524,3.214285714,7.071428571,28.78571429,69.28571429,70.5952381,1
43,1.160493827,10.74074074,1.864197531,2.913580247,28.14814815,46.72839506,10.7654321,22.88888889,3.839506173,8.580246914,31.13580247,71.08641975,70.04938272,113,0.666666667,9.8,2.133333333,2.866666667,27,45.73333333,12.06666667,25.86666667,2.8,7.933333333,29.26666667,74.8,68.33333333,0
366,0,6,4,7,19,27,11,27,1,1,16,49,46,53,0.973913043,10.20869565,3.556521739,5.27826087,25.79130435,39.2,14.03478261,33.07826087,3.408695652,7.339130435,29.23478261,70.77391304,69.09565217,0
25,1.2421875,10.8984375,2.346456693,2.3046875,27.640625,44.015625,12.0078125,25.65625,3.734375,7.953125,30.2265625,68.8125,69.875,56,1.114285714,10.98095238,3.247619048,3.048076923,27.64761905,43.33333333,13.4952381,28.40952381,3.504761905,7.6,30.25714286,72.51428571,71.4,1
28,1.419191919,12.03030303,3.015151515,3.141414141,30.42929293,47.24242424,11.46464646,24.6969697,4.313131313,9.217171717,33.7020202,74.50505051,75.5959596,64,1.086956522,10.2826087,2.27173913,2.27173913,26.16304348,42.98913043,11.66304348,24.84782609,3.684782609,8.358695652,30.4673913,70.2826087,68.30434783,1
69,1.06557377,10.48360656,2.959016393,4.06557377,28.75409836,44.35245902,11.86885246,26.96721311,3.204918033,7.278688525,29.29508197,70.98360656,69.91803279,28,1.370786517,11.64044944,1.764044944,2.573033708,28.88764045,47.6741573,11.93258427,24.64044944,4.539325843,9.505617978,34.01123596,74.02247191,74.83146067,0
131,1.181818182,10.63636364,1.636363636,6.454545455,26.09090909,43.90909091,11.90909091,27.36363636,4.454545455,8.454545455,36.09090909,77.27272727,74.09090909,36,1.279069767,11.39534884,8.11627907,4.139534884,27.60465116,37.13953488,15.25581395,31.27906977,2.906976744,7.139534884,29.09302326,72.65116279,71.95348837,0
3,1.5,12,4.75,5.5,25.5,35.75,14,29.5,4.5,6.75,31.75,65.5,71.25,41,0.8,8.6,2.8,2.6,21.2,33.8,10.6,24.6,3.4,6.8,26.4,57.8,58.2,1
77,1.11,10.38,2.18,1.82,25.45,41.26,12.66,28.54,3.86,8.14,30.62,68.99,68.73,50,1.169230769,10.83076923,3.261538462,4.15503876,27.87692308,42.56153846,13.23076923,29.3,3.507692308,8.138461538,30.97692308,71.89230769,72.08461538,1
45,1.1875,11.02083333,3.104166667,3.968421053,28.59375,43.75,13.58333333,29.96875,3.583333333,8.135416667,31.33333333,72.41666667,73.51041667,145,1,12.5,6.5,1.875,32,45.375,18.375,39.375,3.375,8.375,35,88.375,85.375,1
14,1.223140496,11.19008264,2.652892562,3.867768595,28.58677686,45.90909091,12.69421488,27.62809917,3.94214876,8.652892562,32.61983471,73.85950413,73.90082645,29,1.372093023,11.69767442,1.813953488,2.639534884,29.03488372,47.95348837,11.94186047,24.8372093,4.604651163,9.604651163,34.36046512,74.45348837,75.3372093,1
25,1.236842105,11.12280702,2.043859649,4.01754386,29.13157895,47.30701754,12,27.05263158,4.184210526,8.868421053,33.19298246,73.31578947,74.3245614,29,1.235632184,11.35057471,4.293103448,3.67816092,29.75287356,45.20114943,13.93103448,29.0862069,3.33908046,8.120689655,30.14942529,72.94252874,73.83333333,1
20,1.319018405,11.23312883,2.378881988,2.662576687,27.91411043,43.58282209,11.72392638,26.12269939,4.171779141,8.668711656,32.04294479,70.6993865,71.6809816,32,1.267857143,11.16964286,6.892857143,4.008928571,26.78571429,36.85714286,15.40178571,31.55357143,2.9375,7.223214286,28.97321429,71.75892857,71.16071429,1
36,1.107692308,11.33846154,4.356589147,3.569230769,31.05384615,47.32307692,12.50769231,27.78461538,3.476923077,7.9,30.49230769,73.22307692,74.05384615,183,1,12,4.333333333,3.333333333,29.33333333,46.66666667,13,24.66666667,4,12.66666667,38.66666667,92.33333333,81,0
87,1.043478261,9.956521739,1.044117647,2.115942029,27.11594203,45.02898551,9.507246377,20.84057971,3.637681159,8.086956522,29.73913043,67.63768116,66.36231884,113,0.777777778,9.288888889,1.622222222,3.266666667,26.68888889,44.62222222,10.02222222,23.97777778,3.244444444,7.577777778,29.51111111,70.04444444,66.22222222,1
56,0.846153846,9.461538462,3.578947368,3.794871795,26.43589744,41.64102564,11.38461538,25.53846154,2.948717949,7.179487179,26.74358974,68.05128205,64.97435897,149,0.5,8.5,3.5,4.142857143,28.71428571,49,9.714285714,23.78571429,2.071428571,5.071428571,25.85714286,69.21428571,64.28571429,1
145,1,10.57142857,3.285714286,3.714285714,25.57142857,41.57142857,17.28571429,35.71428571,3.285714286,8.285714286,28.57142857,70.42857143,71.42857143,17,1.476190476,12.0952381,2.55,5.571428571,33.42857143,51.14285714,9.571428571,23.47619048,4.523809524,10.23809524,34.0952381,73,77.0952381,0
87,1.039215686,9.568627451,1.06,2.352941176,25.37254902,41.45098039,9.607843137,21.43137255,3.490196078,7.431372549,28.60784314,64.90196078,63.58823529,65,0.939393939,9.757575758,1.03125,4.818181818,25.27272727,42.12121212,12.66666667,29.72727273,3.606060606,6.848484848,29.27272727,68,67.21212121,1
84,1.134328358,11.71641791,3.893939394,3.626865672,30.14925373,47.44776119,14.70149254,33.13432836,4.149253731,8.328358209,32.50746269,75.40298507,77.35820896,54,1,10.08,1.82,2.92,27.8,44.96,12.82,29.36,3.32,7.22,29.9,70.14,70.52,1
70,0.972222222,9.777777778,1.222222222,2.666666667,27.41666667,47.19444444,11.05555556,23.44444444,3.333333333,6.277777778,27.72222222,67.52777778,66.19444444,37,1.151079137,11.02158273,4.18705036,4.928057554,28.50359712,42.23741007,13.73381295,31.42446043,3.503597122,8.35971223,30.45323741,72.10791367,72.69064748,0
11,1.311881188,11.45049505,5.767326733,3.287128713,28.42574257,40.4009901,14.35643564,29.73267327,3.292079208,7.623762376,29.32178218,70.68316832,72.13366337,32,1.420353982,11.96035242,0.889867841,3.629955947,30.73127753,49.99559471,11.62995595,25.1277533,4.524229075,9.629955947,33.81057269,73.63436123,76.18942731,1
25,1.318181818,11.90909091,4.136363636,7.227272727,30.86363636,44.68181818,12.81818182,32.27272727,3.818181818,7.772727273,33.09090909,77.5,76.77272727,96,1.3,12.5,4.2,4,27,42.7,14.4,32,5.3,10.1,36.3,78.1,77.7,0
3,1.448113208,12.04245283,7.410377358,2.910377358,30.10849057,41.53301887,13.58018868,29.57075472,3.674528302,8.146226415,31.1745283,73.18396226,74.86320755,32,1.253968254,11.38095238,2.888888889,4.182539683,29.22222222,46.38095238,13.12698413,28.21428571,3.936507937,8.515873016,31.80952381,73.76984127,74.15873016,1
104,1.088888889,9.9,1.068181818,3.4,25.35555556,40.7,11.07777778,26.15555556,3.622222222,7.533333333,29.48888889,67.96666667,65.92222222,162,0.764705882,9.323529412,1.941176471,4.588235294,26.26470588,44.47058824,10.70588235,26.79411765,3.529411765,8.029411765,31.14705882,73.32352941,68.11764706,1
64,0.789473684,8.8,3.263157895,2.494736842,23.16842105,36.03157895,12.74736842,28.70526316,2.778947368,6.410526316,25.11578947,61.94736842,61.06315789,65,1.117318436,10.83240223,2.74301676,2.446927374,27.89385475,44.22905028,13.81005587,29.60893855,3.418994413,7.787709497,30.1452514,72.04469274,71.86592179,0
47,1.111111111,10.88095238,2.134920635,4.357142857,28.42063492,45.50793651,12.28571429,28.58730159,3.96031746,8.642857143,31.71428571,71.98412698,72.42063492,172,0.967741935,9.483870968,1.225806452,3.580645161,22.87096774,38.48387097,11.51612903,26.19354839,3.774193548,7.903225806,29.22580645,65,63.61290323,1
48,1.441176471,12,2.727272727,5.088235294,32.91176471,50.85294118,9.676470588,23.29411765,4.588235294,9.735294118,33.55882353,71.97058824,76.14705882,15,1.457142857,12.85714286,4.885714286,3.9,33.77142857,48.18571429,13.88571429,28.3,3.557142857,8.428571429,32.18571429,78.1,79.84285714,0
100,0.962962963,9.518518519,0.666666667,1.666666667,25.59259259,44.92592593,8.518518519,18.88888889,3.962962963,8.555555556,31.40740741,68.07407407,65.51851852,40,1.30952381,11.27777778,1.217741935,2.44,28.84126984,49.28571429,8.674603175,20.03968254,4.880952381,9.785714286,34.23809524,71.23809524,71.75396825,0
43,1.322580645,11.67741935,1.677419355,2.258064516,29.41935484,46.41935484,11.67741935,23.77419355,4.193548387,8.677419355,32.48387097,72.5483871,73.58064516,29,1.217391304,11.2173913,3.942028986,4.231884058,30.01449275,45.56521739,13.95652174,29.85507246,3.260869565,8.15942029,30.50724638,73.42028986,74.47826087,1
10,1.232142857,11.03571429,2.375,2.142857143,26.58928571,41.82142857,13.91964286,29.97321429,3.964285714,8.580357143,31.97321429,71.4375,72.48214286,153,0.75,11.25,2,5.75,26,42,13.75,34,4.5,9,34,75.5,73.75,0
8,1.46,12.23,3.616161616,4.12,29.3,44.07,13.82,29.78,4.39,9.32,33.69,74.09,76.81,29,1.178082192,10.8630137,1.486111111,4.054794521,28.08219178,46.98630137,11.46575342,25.82191781,4.232876712,8.945205479,32.98630137,72,72.53424658,1
43,1.048780488,10.07317073,1.487804878,2.170731707,27.19512195,43.85365854,10.63414634,23.19512195,3.536585366,7.487804878,29,67.26829268,66.82926829,374,0.5,3.5,2.25,2.75,13.25,24.5,10.25,25,0.75,4,17.25,46,40.75,1
407,2,13,4,9,20,37,17,36,7,13,34,57,71,135,0.92,9.24,0.75,4.6,25.48,42.6,9.68,25.08,3.8,8.32,30.96,69.2,66.12,1
81,1.222222222,11.2962963,4.888888889,2.037037037,26.92592593,39.51851852,15.25925926,32.7037037,3.666666667,8.148148148,31.25925926,73.74074074,73.44444444,30,1.279279279,11.20720721,6.900900901,4.027027027,26.77477477,36.84684685,15.43243243,31.48648649,2.945945946,7.261261261,29.02702703,71.85585586,71.23423423,1
94,1.291666667,11.75,6.041666667,3.208333333,29.91666667,44.91666667,13.875,28.75,3.666666667,8.833333333,32.33333333,76.20833333,76.125,65,1.136363636,10.31818182,0.863636364,5.136363636,25.22727273,42.72727273,12.36363636,26.81818182,3.818181818,7.409090909,31.13636364,69.81818182,68.72727273,1
10,1.539534884,12.11162791,4.460465116,4.474418605,29.00930233,41.57674419,13.02325581,26.52093023,3.88372093,8.548837209,30.73023256,69.3255814,72.79534884,51,1.118881119,10.91608392,2.433566434,4.314685315,28.4965035,45.44055944,12.60839161,29.01398601,3.874125874,8.671328671,31.58741259,72.67832168,72.76923077,1
72,0.968253968,9.634920635,1.46031746,3.079365079,26.98412698,45.85714286,11.23809524,24.03174603,3.365079365,6.603174603,27.14285714,65.11111111,65.36507937,59,1.241134752,11.03546099,1.143884892,2.335714286,28.93617021,50.17730496,8.517730496,19.39716312,4.695035461,9.524822695,33.88652482,71.5035461,71.34042553,0
72,1,10.40909091,1.893939394,4.803030303,28.16666667,44.75757576,12.27272727,28.78787879,3.651515152,8.257575758,30.66666667,71.13636364,71.10606061,33,1.251798561,11.48201439,4.18705036,3.805755396,30.14388489,45.84172662,13.97841727,29.36690647,3.431654676,8.438848921,31.10071942,74.4676259,75.22302158,0
80,1.083333333,11.54166667,10,3.791666667,33.20833333,44.95833333,13.20833333,30.41666667,2.5,6.916666667,28.91666667,78,75.33333333,71,1.109589041,10.15068493,1.444444444,2.273972603,26.63013699,44.31506849,10.95890411,23.64383562,3.835616438,7.917808219,29.98630137,67.47945205,67.57534247,0
23,1.279475983,11.12663755,2.328947368,2.475982533,28.30567686,45.20960699,11.87336245,25.39737991,3.965065502,8.427947598,31.25327511,70.40611354,71.43231441,103,1.050632911,10.30379747,1.088607595,2.82278481,26.4556962,44.65822785,12.18987342,27.70886076,3.962025316,8.455696203,31.64556962,71.10126582,70.29113924,0
27,1.240875912,11.41605839,4.182481752,3.802919708,30.08759124,45.76642336,13.9270073,29.30656934,3.401459854,8.401459854,30.93430657,74.16788321,74.94890511,68,1.169642857,10.99107143,2.892857143,2.607142857,28.14285714,44.20535714,14.08035714,29.83928571,3.410714286,7.794642857,30.05357143,72.41964286,72.27678571,0
74,1.058823529,10.05882353,3,3.941176471,27.47058824,42.41176471,10.94117647,26.52941176,3.352941176,7.117647059,28.76470588,67.35294118,67.17647059,700,0.5,8.5,3,5.5,27.5,49.5,13.5,28.5,2.5,6.5,27.5,72,68.5,1
75,1.05,10.5,2.052631579,2.578947368,29.5,49.65,10.65,24.1,3.95,7.6,31.35,71.15,71.5,8,1.696969697,12.60606061,3.09375,5.121212121,28.66666667,41.84848485,12.93939394,26.93939394,4.939393939,9.121212121,33.39393939,68.90909091,75,0
49,1,10.75,3.178571429,3.357142857,27.96428571,44.5,12.78571429,30.14285714,3.857142857,8.214285714,31.10714286,72.28571429,71.85714286,44,1.0625,10.5,2.5625,2.5,24.375,37.875,14.58333333,31.83333333,3.791666667,7.895833333,30.6875,69.10416667,69.64583333,1
1,1.5375,12.0125,1.514767932,2.770833333,29.625,46.54583333,11.26666667,23.67083333,4.5375,9.7375,34.425,73.56666667,75.31666667,60,1.066666667,10.36190476,1.182692308,2.466666667,27.47619048,45.21904762,11.08571429,24.01904762,3.752380952,8.20952381,30.73333333,69.73333333,69.2952381,1
68,0.941176471,10.41176471,2.705882353,2.294117647,28.05882353,47.85294118,13.26470588,28.52941176,3.470588235,7.676470588,31.05882353,74.91176471,72.38235294,1,1.554585153,12.11353712,1.508849558,2.76419214,29.65502183,46.61572052,11.40174672,23.8558952,4.611353712,9.834061135,34.69432314,73.86462882,75.7510917,0
102,1.066666667,11.26666667,3,5.4,27.13333333,45.8,13.2,28.66666667,4.4,10.73333333,33.8,74.86666667,74.13333333,58,0.964912281,9.412280702,1.035087719,2.026315789,25.27192982,44.87719298,10.60526316,23.24561404,3.649122807,7.710526316,29.46491228,66.87719298,65.34210526,1
38,1.392857143,12.14285714,8.75,4.642857143,30.10714286,39.82142857,16.46428571,33.89285714,2.821428571,7.857142857,31.03571429,78.75,77.60714286,16,1.525423729,11.69491525,0.827586207,1.775862069,31.08474576,51.93220339,9.745762712,20.3559322,4.745762712,9.610169492,34.11864407,71.94915254,74.94915254,0
58,1,10.52173913,2.782608696,3.52173913,26.2173913,42.69565217,13.13043478,30.39130435,4.086956522,8.869565217,31.91304348,72.91304348,71.26086957,33,1.153846154,9.948717949,0.394736842,1.974358974,27.25641026,49.38461538,8.717948718,17.69230769,3.948717949,8.487179487,29.92307692,65.20512821,65.8974359,1
56,1.142857143,10.23809524,0.419354839,2.222222222,29.22222222,51.87301587,8.841269841,18.9047619,3.888888889,8.142857143,30.03174603,67.06349206,68.0952381,96,0.933333333,10.35555556,4.177777778,1.933333333,27.13333333,42.77777778,13.64444444,31.48888889,3.377777778,7.533333333,30.91111111,73.86666667,71.68888889,1
65,1.077586207,10.6637931,3.637931034,4.591304348,27.44827586,41.87931034,12.85344828,30.10344828,3.5,7.956896552,31.06034483,73.03448276,71.38793103,121,0.615384615,8.846153846,2,2.769230769,26.07692308,42.92307692,13.92307692,32.53846154,2.692307692,7.461538462,28.23076923,70.38461538,68.38461538,1
93,1.322580645,11.90322581,6.225806452,3.838709677,30.19354839,44.35483871,14.29032258,30,3.580645161,9.032258065,33.09677419,78.35483871,77.58064516,80,1.222222222,10.72222222,4,5.333333333,24.55555556,36.44444444,15.66666667,32.5,3.5,7.555555556,29.27777778,67.22222222,69.5,0
8,1.405797101,11.78985507,3.15942029,3.02173913,29.48550725,45.45652174,11.55072464,24.9057971,4.239130435,9.173913043,33.05072464,72.87681159,74.08695652,120,0.928571429,10.14285714,3.542857143,5.442857143,25.44285714,38.77142857,14.31428571,34.67142857,3.485714286,7.485714286,29.98571429,72.08571429,69.74285714,1
26,1.459459459,11.45945946,1.611111111,2.648648649,27.91891892,45.64864865,11.05405405,23.72972973,4.486486486,9.702702703,34.75675676,72.89189189,73.72972973,80,1.05,10.45,3.225,3.825,27.5,41.9,12.3,27.8,3.325,8.275,29.75,70,69.55,1
94,0.791666667,10.04166667,1.291666667,2.5,27.70833333,48.58333333,11.625,25.33333333,3.5,8.833333333,32.08333333,75.375,71.41666667,61,1.142857143,11.17857143,3.035714286,4.321428571,27.71428571,41.85714286,12.71428571,27.32142857,3.571428571,8.321428571,30.25,71.14285714,70.67857143,0
125,0.727272727,8.636363636,0.545454545,1.636363636,23.90909091,45.54545455,7.454545455,18.45454545,4,8.545454545,32.63636364,69.72727273,64,42,1.39047619,11.53333333,2.361904762,3.238095238,27.04761905,42.04761905,13.06666667,28.2,4.161904762,8.723809524,32.32380952,70.98095238,72.43809524,0
91,0.777777778,10.55555556,6,6.333333333,29.22222222,42,13.66666667,33.33333333,3,7.444444444,27.88888889,71,70.77777778,42,1,9.666666667,1,1.666666667,28,46.66666667,9.916666667,21.16666667,3.166666667,6.583333333,27.58333333,63.83333333,65.5,1
28,1.161538462,10.63076923,1,2.838461538,26.75384615,44.64615385,12.30769231,26.93076923,4.030769231,8.584615385,31.92307692,70.87692308,71.04615385,8,1.547619048,12.16269841,4.46031746,4.646825397,29.20238095,41.92063492,13.13095238,26.82936508,3.892857143,8.619047619,30.98015873,69.82539683,73.34126984,0
1,1.63099631,12.13284133,2.055350554,2.733333333,27.59778598,42.68265683,11.15867159,22.98892989,4.870848708,9.734317343,33.89298893,69.83763838,72.75276753,16,1.390804598,11.59770115,2.67816092,3.885057471,27.27586207,42.88505747,11.97701149,26.87356322,4.655172414,9.747126437,33.13793103,70.97701149,72.74712644,1
45,1.155844156,10.96103896,1.803921569,3.87012987,29.57142857,47.27922078,10.96753247,24.14935065,3.837662338,9.149350649,32.62987013,73.86363636,73.16883117,14,1.440860215,11.85483871,3.535135135,3.833333333,28.6827957,43.02150538,12.94623656,27.85483871,4.231182796,8.849462366,32.38172043,71.44086022,74.01075269,0
48,1.301587302,11.65079365,1.131147541,2.951612903,30.66666667,51.57142857,9.222222222,21.6984127,4.904761905,9.746031746,34.31746032,72.31746032,74.20634921,15,1.50877193,11.68421053,1.818181818,2.649122807,28.15789474,45.38596491,11.1754386,23.59649123,4.543859649,9.824561404,34.50877193,72.43859649,73.84210526,0
23,1.277777778,11.05555556,3.833333333,3.833333333,24.5,36.66666667,14.5,31.5,3.944444444,8.055555556,30.22222222,69.44444444,69.22222222,7,1.6,12.66666667,3.714285714,6.6,29.13333333,43.26666667,14.46666667,30.6,5.2,10.26666667,36.86666667,76,80.46666667,0
22,1.226027397,10.93150685,2.24137931,2.452054795,28.1369863,44.76712329,12.2739726,25.93835616,3.726027397,8.130136986,30.40410959,69.93150685,70.81506849,31,1.257575758,11.48484848,4.189393939,3.78030303,30.24242424,46.10606061,13.93939394,29.37121212,3.439393939,8.522727273,31.25,74.82575758,75.43181818,1
158,0.736842105,8.263157895,2.947368421,4.631578947,21.73684211,33.10526316,13,29.78947368,2.526315789,5.368421053,24.36842105,61.63157895,59.10526316,68,0.985507246,9.68115942,1.565217391,3.072463768,26.88405797,45.52173913,11.39130435,24.11594203,3.31884058,6.637681159,27.13043478,65.30434783,65.4057971,0
14,1.335164835,11.29120879,2.35,2.626373626,27.96703297,43.56593407,11.76923077,26.0989011,4.153846154,8.752747253,32.08791209,70.95604396,71.82417582,6,1.432160804,12.04020101,7.306532663,2.969849246,30.24120603,41.82914573,13.70351759,29.84924623,3.613065327,8.050251256,31.22110553,73.64321608,75.16582915,0
3,1.45106383,12.02978723,7.131914894,2.876595745,29.94468085,41.41276596,13.6893617,29.65957447,3.655319149,8.136170213,31.17021277,73.06382979,74.80425532,46,1.153846154,10.94871795,1.787096774,3.852564103,29.56410256,47.25,10.91666667,24.03846154,3.826923077,9.141025641,32.57692308,73.80769231,73.05769231,1
45,1.013157895,9.592105263,3.118421053,2.293333333,24.80263158,39.26315789,12.56578947,27.31578947,3.131578947,7.328947368,27.84210526,66.89473684,65.21052632,40,1.189189189,11.10810811,3.175675676,6.878378378,28.32432432,42.66216216,12.82432432,31.2027027,3.824324324,8.135135135,31.62162162,73.25675676,72.77027027,0
163,0.736842105,8.263157895,1.315789474,2.105263158,25.63157895,44.26315789,10.68421053,23.31578947,2.421052632,5.631578947,22.89473684,58.78947368,59.21052632,43,1.262135922,11.80582524,1.603960396,5.446601942,30.02912621,48.27184466,12.2815534,28.42718447,4.650485437,9.59223301,34.77669903,75.02912621,77.08737864,0
8,1.46031746,11.91269841,4.32,2.706349206,28.57936508,41.93650794,12.95238095,25.6031746,3.841269841,8.857142857,32.11904762,72.92857143,73.65079365,81,1.064516129,10.4516129,2.959677419,4.024193548,28.57258065,44.13709677,11.87903226,26.88709677,3.193548387,7.266129032,29.18548387,70.74193548,69.63709677,1
66,1.086956522,11.20289855,4.321167883,3.572463768,30.7173913,46.89130435,12.45652174,27.75362319,3.427536232,7.695652174,30.02173913,72.47101449,73.19565217,26,1.267716535,11.48031496,2.181102362,4.212598425,30.22834646,48.61417323,12.33858268,27.83464567,4.251968504,8.976377953,33.60629921,74.84251969,76.17322835,0
31,1.326086957,11.80434783,5.576086957,5.804347826,29.34782609,43.56521739,13.70652174,32.11956522,4.065217391,8.815217391,33.44565217,75.70652174,76.5,96,1.2,12.05,10.6,3.9,33.75,45,13.95,31.5,2.6,7.4,30.4,80.6,78.1,0
